mes;marca;modelo;versao;dia;ano;vin
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD54H5ND109000
9;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H3ND110150
9;TOYOTA;HILUX;HILUX 4X4 2.4 MT DX - DX44MT24SC-2;9;2022;8AJDB8CB2P5514614
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD6N1324226
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD5N1324234
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD6N1324243
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD6N1324257
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD4N1324256
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD1N1324277
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD1N1324070
9;CHEVROLET;N400 MAX;N400 MAX 1.5;8;2022;LZWCDAGA0PC800924
9;PEUGEOT;3008;NUEVO 3008 ALLURE PACK BLUEHDI 130;8;2022;VF3MCYHZUPS005279
9;HYUNDAI;GRAND I-10 SEDAN;GRAND I10 SDN 1.2;1;2022;MALB241CAPM119904
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 AT VALUE;7;2022;MALB351CBPM301593
9;FORD;NEW ESCAPE;ESCAPE AWD 2.0 AUT;9;2022;1FMCU9J94NUA56618
9;FORD;NEW RANGER;RANGER RAPTOR 4X4 2.0 AUT;9;2022;MPBUR2366NX380353
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD52H4ND110528
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD52H2ND141700
9;CHEVROLET;ONIX;ONIX HB 4X2 1.0 AT;7;2022;9BGEY48K0PG138140
9;BMW;320;320I 2.0 AT;9;2022;WBA5F3801N8C69563
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD8N1324129
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;9;2022;9BG148PK0PC408834
9;FIAT;PULSE;PULSE AUDACE HB 1.0 AUT;7;2022;9BD363B22PYZ17315
9;CHEVROLET;NQR;NQR 919 AC EURO Y SIN UREA;9;2022;JAAN1R90LP7100427
9;CHEVROLET;N400 MAX;N400 MAX 1.5;8;2022;LZWCDAGA0PC801992
9;CHEVROLET;NPR;NPR 816 VL20;1;2022;JAANPR75KP7100218
9;FIAT;PULSE;PULSE HB MT 1.3;9;2022;9BD363B14NYZ12060
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5;9;2022;MALPB812EPM333506
9;HYUNDAI;HD 35;HD 35 LWB 2.5;9;2022;KMFVA17RPPC360408
9;HYUNDAI;HD 35;HD 35 LWB 2.5;9;2022;KMFVA17RPPC360409
9;HYUNDAI;HD 35;HD 35 LWB 2.5;9;2022;KMFVA17RPPC360431
9;CHEVROLET;N400 MAX;N400 MAX 1.5;1;2022;LZWCDAGA9PC803787
9;CHEVROLET;N400 MAX;N400 MAX 1.5;1;2022;LZWCDAGA1PC803802
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD3N1324121
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD3N1324118
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD5N1324119
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD9N1324088
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD4N1324094
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD0N1324089
9;CHEVROLET;N400 MAX;N400 MAX 1.5;1;2022;LZWCDAGA1PC802231
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;1;2022;8AJDB3CD9P1326670
9;HYUNDAI;HD 35;HD 35 LWB 2.5;1;2022;KMFVA17RPNC360146
9;CHEVROLET;N400 MAX;N400 MAX 1.5;1;2022;LZWCDAGA5PC801017
9;VOLKSWAGEN;GOL;GOL HB 1.6;1;2022;9BWAB45U8NT091368
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD4N1324080
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD8N1324079
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD0N1324075
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJCB3DD4N3910647
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJCB3DD4N3910650
9;CHEVROLET;TRACKER;TRACKER 1.2T;7;2022;9BGEN76C0PB124826
9;FIAT;PULSE;PULSE IMPETUS TF200 1.0 AUT;9;2022;9BD363B32PYZ34993
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJCB3DD9N3910806
9;PEUGEOT;3008;3008 PURETECH 1.2L;9;2022;VF3MRHNSMPS004244
9;FORD;TERRITORY;TERRITORY 1.5 AUT;8;2022;LJXCU2BB6NTF12870
9;PEUGEOT;LANDTREK;LANDTREK 4X4 1.9;9;2022;VR3FDAHDLP3008713
9;FIAT;DUCATO;DUCATO MAXI CARGO MULTIJET C 2.3;9;2022;ZFA250000N2U99381
9;HYUNDAI;HD 35;HD35 SWB 2P 2.5;1;2022;KMFVA17RPPC360549
9;PEUGEOT;3008;3008 PURETECH 1.2L;9;2022;VF3MRHNSMPS004240
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;7;2022;MALB251CAPM324209
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;7;2022;MALB251CAPM324194
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;7;2022;MALB251CAPM320590
9;HYUNDAI;HD 35;HD 35 CHC LT AC;9;2022;KMFVA17RPNC360341
9;HYUNDAI;HD 35;HD 35 CHC LT AC;9;2022;KMFVA17RPNC360333
9;HYUNDAI;HD 35;HD 35 CHC STD;9;2022;KMFVA17RPNC360464
9;TOYOTA;RAIZE;NEW RAIZE 1.2 E MT;9;2022;MHKAB1BA4NJ014727
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E MT 1.5L;9;2022;MR2B29F35P1251408
9;TOYOTA;HILUX;NEW HILUX 4X4 2.8L MT SR;9;2022;8AJKA3CD1P3101187
9;HYUNDAI;HD 35;HD35 SWB 2P 2.5;1;2022;KMFVA17RPPC360548
9;HYUNDAI;HD 35;HD 35 CHC A/C A/B;9;2022;KMFVA17RPPC360638
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;9;2022;MALPB812EPM348004
9;CHEVROLET;BLAZER;BLAZER 4X4 3.6 AUT;7;2022;3GNKB8RS6NS177813
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;7;2022;MALB251CAPM324450
9;HYUNDAI;HD 35;HD 35 CHC A/C A/B;9;2022;KMFVA17RPNC359286
9;PEUGEOT;2008;2008 ACTIVE PACK PURETECH 130;8;2022;VR3USHNSKPJ511200
9;HYUNDAI;HD 35;HD 35 CHC STD;9;2022;KMFVA17RPNC360463
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5L GTDI 4X2 AT;7;2022;LJXCU2BB9NTF18307
9;TOYOTA;RAIZE;NEW RAIZE 1.2 I MT;9;2022;MHKAB1BAXNJ016952
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5L GTDI 4X2 AT;7;2022;LJXCU2BB8NTF18332
9;TOYOTA;RAV4;NEW RAV4 4X2 CVT 2.0 LE;9;2022;JTMZ43FV8PD133690
9;TOYOTA;RAIZE;RAIZE 1.2 E CVT;9;2022;MHKAB1BA1NJ014717
9;TOYOTA;YARIS;YARIS SEDAN XLI 1.5 TM;1;2022;MR2B29F37N1249172
9;VOLKSWAGEN;NUEVO VIRTUS;VIRTUS OTTO 1.6;1;2022;9BWDL5BZ3NP040160
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E MT 1.5L;9;2022;MR2B29F33N1250688
9;TOYOTA;HILUX;NEW HILUX 4X4 2.8L MT SR;9;2022;8AJKA3CD8P3101882
9;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;7;2022;LZWADAGA2PB010070
9;CHEVROLET;TRACKER;TRACKER 1.2T LS MT P;1;2022;9BGEA76C0PB135857
9;PEUGEOT;LANDTREK;LANDTREK 4X4 1.9;7;2022;VR3FDAHDLN3006943
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E MT 1.5L;9;2022;MR2B29F35N1247596
9;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;7;2022;VR3EF9HPAPJ507379
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;7;2022;8AJKB3CD4P1644669
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347325
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347327
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347328
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347330
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347314
9;HYUNDAI;STARIA MB;STARIA US4 CRDI 2.2;8;2022;KMJYA371APU052422
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5L GTDI 4X2 AT;7;2022;LJXCU2BB9NTF18601
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5L GTDI 4X2 AT;7;2022;LJXCU2BB7NTF18550
9;HYUNDAI;GRAND I-10;GRAND I10 HB 1.2;1;2022;MALB251CAPM324452
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;8;2022;MALAF51CANM186810
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347315
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347316
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347319
9;VOLKSWAGEN;POLO;POLO HATCH BACK 1.6 AT;1;2022;9BWAL5BZ8NP039783
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347320
9;VOLKSWAGEN;GOL;GOL HB 1.6;1;2022;9BWAB45U7NT120908
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;8;2022;MALPB812EPM347321
9;HYUNDAI;VENUE;VENUE QX 1.6 AUT;8;2022;KMHRC812BPU196649
9;HYUNDAI;VENUE;VENUE QX 1.6 AUT;8;2022;KMHRC812BPU196655
9;HYUNDAI;VENUE;VENUE QX 1.6 AUT;8;2022;KMHRC812BPU196685
9;HYUNDAI;VENUE;VENUE QX 1.6 AUT;8;2022;KMHRC812BPU196692
9;HYUNDAI;VENUE;VENUE QX 1.6 AUT;8;2022;KMHRC812BPU196652
9;FORD;EDGE;EDGE AWD 2.0 AT;7;2022;2FMPK4J98NBA32953
9;FORD;NEW ESCAPE;ESCAPE 4X4 2.0L AUT;7;2022;1FMCU9J96NUA57057
9;CHEVROLET;GROOVE;GROOVE 1.5;1;2022;LZWADAGA5PG003665
9;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;7;2022;LZWADAGAXPB000094
9;RENAULT;EXPRESS;EXPRESS 1.5;7;2022;VF1RJK003PG189372
9;FORD;EXPLORER;EXPLORER 4X4 3.0 AT;7;2022;1FM5K8GC8NGA61220
9;CHEVROLET;TRACKER;TRACKER 1.2T;7;2022;9BGEA76C0PB101277
9;CHEVROLET;TRACKER;TRACKER 1.2T;7;2022;9BGEN76C0PB136121
9;FORD;TRANSIT VAN;TRANSIT CUSTOM FURGON 2.2;2;2022;WF0YXXTTGNTT01533
9;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H1ND131515
9;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;2;2022;LZWADAGA3PB010689
9;TOYOTA;RAIZE;RAIZE 1.2 E CVT;9;2022;MHKAB1BA2NJ018193
9;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;7;2022;8AJJB3DD0N4236868
9;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;7;2022;LZWADAGA1LB013813
9;RENAULT;C;C520;7;2022;VF630E358ND000483
9;FIAT;PULSE;PULSE IMPETUS TF200 1.0 AUT;8;2022;9BD363B32PYZ20072
9;BMW;X6;X6 M50I 4X4 4.4 AUT;1;2022;WBACY8103N9L11585
9;HYUNDAI;ACCENT HCI;ACCENT HCI 1.6 AUT;8;2022;MALC741CBNM333970
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5;8;2022;MALPB812APM333550
9;VOLKSWAGEN;GOL;GOL HB 1.6;1;2022;9BWAB45U2NT122386
9;PEUGEOT;EXPERT;EXPERT 2.0;2;2022;VF3VFAHXGPZ000946
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;1;2022;9BG148FK0PC408873
9;VOLKSWAGEN;GOL;GOL HB 1.6;1;2022;9BWAB45U5NT122446
9;VOLKSWAGEN;GOL;GOL HB 1.6;1;2022;9BWAB45U7NT122948
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;1;2022;9BWDB45U9NT127906
9;PEUGEOT;EXPERT;EXPERT 2.0;8;2022;VF3VFAHXGPZ002226
9;PEUGEOT;EXPERT;EXPERT 2.0;8;2022;VF3VFAHXGPZ002176
9;VOLKSWAGEN;SAVEIRO;SAVEIRO CS 1.6;1;2022;9BWKL45UXNP046264
9;TOYOTA;YARIS;YARIS SEDAN GLI 1.5 MT;1;2022;MR2B29F38N1242070
9;CHEVROLET;GROOVE;GROOVE 1.5;7;2022;LZWADAGA6PG003724
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;7;2022;MHKAB1BA5NJ014560
9;TOYOTA;RAIZE;RAIZE 4X2 1.2;7;2022;MHKAB1BA5NJ017829
9;VOLKSWAGEN;T-CROSS;T CROSS TSI 1.0 AUT;1;2022;9BWBH6BF7N4066511
9;TOYOTA;RAIZE;RAIZE 4X2 1.2;2;2022;MHKAB1BA2NJ002172
9;TOYOTA;RAV4;RAV4 OTTO 2.0;2;2022;JTMZ43FV8ND131256
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.280 DC;9;2022;953658248PR013767
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.280 DC;9;2022;953658244PR013751
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E MT 1.5L;9;2022;MR2B29F35N1247999
9;PEUGEOT;2008;2008 PURETECH 130 1.2;1;2022;VR3USHNSKPJ513630
9;TOYOTA;RAIZE;RAIZE 4X2 1.2;7;2022;MHKAB1BA7NJ017217
9;FORD;NEW RANGER;RANGER RAPTOR 4X4 2.0 AUT;8;2022;MPBUR2366NX378490
9;FORD;NEW RANGER;RANGER RAPTOR 4X4 2.0 AUT;8;2022;MPBUR2365NX394678
9;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;7;2022;8AJCB3DD9P3911649
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;7;2022;8AJDB3CDXN1324875
9;CHEVROLET;GROOVE;GROOVE 1.5;7;2022;LZWADAGAXPG003693
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;7;2022;9BG148FK0PC409274
9;CHEVROLET;CAMARO;CAMARO SS COUPE 6.2 AT;7;2022;1G1F91R7XN0110253
9;RENAULT;DUSTER;DUSTER 4X2 1.6;1;2022;VF1HJD205PA283373
9;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;7;2022;LZWADAGA1PB006950
9;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H7ND140333
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;1;2022;9BG148FK0PC408966
9;CHEVROLET;TRACKER;TRACKER 1.2T AUT;1;2022;9BGEN76C0PB123591
9;CHEVROLET;GROOVE;GROOVE PREMIER 1.5;1;2022;LZWADAGA0NG021925
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD52H2ND140885
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5 AUT;9;2022;LJXCU2BB4NTF18280
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT121061
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT121522
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120928
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT121567
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT121360
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT121089
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120797
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT121321
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120976
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT121617
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT121276
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT121304
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT121268
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT121111
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120993
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT121013
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT121889
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120833
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120766
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120718
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT120783
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122024
9;RENAULT;DUSTER;DUSTER 4X2 1.6;1;2022;VF1HJD206PA260023
9;FORD;BRONCO SPORT;BRONCO SPORT WILDTRAK 4X4 2.0 AUT;2;2022;3FMCR9E95NRD58499
9;FORD;TERRITORY;TERRITORY 1.5 AUT;7;2022;LJXCU2BB2NTF16382
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.280;9;2022;953658240PR021720
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.280 DC;9;2022;953658241PR021614
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.280 DC;9;2022;953658249PR021571
9;HYUNDAI;MIGHTY EX6;MIGHTY EX6 DLX;8;2022;KMFHA17SPNC067727
9;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H9ND131939
9;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;7;2022;9BRK4AAG7N0051736
9;TOYOTA;RUSH;RUSH 1.5 MT;7;2022;MHKE8FE30NK003815
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122265
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122153
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122962
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT123027
9;CHEVROLET;TRACKER;TRACKER 1.2T;8;2022;9BGEA76C0PB134717
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122430
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122475
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122055
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT123030
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT121990
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122220
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122217
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U1NT122511
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U3NT122820
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U3NT122655
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT122498
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT122162
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U3NT122199
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U2NT123070
9;TOYOTA;HILUX;NEW HILUX 4X4 2.4L MT DX;1;2022;8AJDB3C5P1325144
9;FORD;TERRITORY;TERRITORY 1.5 AUT;1;2022;LJXCU2BB6NTF15753
9;FORD;TERRITORY;TERRITORY 1.5 AUT;1;2022;LJXCU2BB6NTF15767
9;TOYOTA;RAIZE;RAIZE 4X2 1.2;7;2022;MHKAB1BA8NJ017338
9;HYUNDAI;HD 35;HD35 SWB 2P 2.5;2;2022;KMFVA17RPPC360579
9;HYUNDAI;HD 35;HD35 SWB 2P 2.5;2;2022;KMFVA17RPNC359515
9;FORD;NEW RANGER;RANGER ICA DSL XLS 4X4 3.2;8;2022;8AFAR23W5PJ292554
9;FORD;NEW RANGER;RANGER XLS DCAB 4X4 3.2;8;2022;8AFAR23W6PJ292546
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;1;2022;MALB251CAPM324189
9;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U5NT122396
9;PEUGEOT;308;308 ALLURE PACK BLUEHDI 130 EAT8;2;2022;VR3FBYHZTPY500314
9;PEUGEOT;301;301 ALLURE SLL HDI 92;9;2022;VF3DD9HP0PJ510628
9;PEUGEOT;2008;2008 BLUE HDI 100 4X2 1.5;9;2022;VR3UDYHSKPJ511062
9;HYUNDAI;NEW CRETA;CRETA 1.5;1;2022;MALPB812APM309405
9;HYUNDAI;VENUE;VENUE QX 1.6 MT VALUE;1;2022;KMHRC812APU192146
9;CHEVROLET;N400 MAX;N400 MAX 1.5;1;2022;LZWCDAGA4PC803826
9;CHEVROLET;ONIX;ONIX HB RS 1.OT;1;2022;9BGED48K0PG156990
9;FIAT;PULSE;PULSE DRIVE MT 1.3;1;2022;9BD363B14PYZ16404
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;1;2022;8AJKB3CD6N1641785
9;TOYOTA;YARIS;YARIS HB OTTO 1.5;1;2022;MR2K29F35N1249820
9;PEUGEOT;2008;2008 PURETECH 130 1.2;8;2022;VR3USHNSKPJ511197
9;TOYOTA;HILUX;HILUX 4X2 2.4 TM SR R;8;2022;8AJJB3DD4P4237136
9;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;8;2022;JTMZ43FV1PD132560
9;TOYOTA;RAV4;RAV4 LE 2.0 4X2 CVT;1;2022;JTMZ43FV0PD133196
9;TOYOTA;RAV4;RAV4 LE 2.0 4X2 MT;1;2022;JTMZ43FV9PD132421
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;9;2022;MHKAB1BA1NJ016824
9;CHEVROLET;N400 MAX;N400 MAX 1.5;1;2022;LZWCDAGA0PC802415
9;VOLKSWAGEN;SAVEIRO;SAVEIRO D CAB 1.6;8;2022;9BWJL45U8NP048672
9;FORD;EDGE;EDGE AWD 2.0 AT;8;2022;2FMPK4J97NBA32720
9;HYUNDAI;EX 9;EX9 EXTRA;1;2022;KMFHA17HPPC069539
9;CHEVROLET;ONIX;ONIX HB RS 1.OT;1;2022;9BGED48K0PG160330
9;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;1;2022;LZWADAGA3PB009929
9;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;1;2022;MR2B29F3XN1251207
9;CHEVROLET;ONIX;ONIX HB 1.0;9;2022;9BGED48K0PG134007
9;CHEVROLET;GROOVE;GROOVE 1.5;9;2022;LZWADAGA4PG003401
9;CHEVROLET;TRACKER;TRACKER 1.2T;9;2022;9BGEA76C0NB191956
9;CHEVROLET;SAIL;SAIL 1.5;2;2022;LSGHD52H9ND131875
9;CHEVROLET;SAIL;SAIL 1.5;2;2022;LSGHD54H9ND139620
9;CHEVROLET;SAIL;SAIL 1.5;2;2022;LSGHD52H8ND129115
9;RENAULT;DUSTER;DUSTER 4X2 1.6;9;2022;VF1HJD203PA253255
9;TOYOTA;HILUX;HILUX 4X2 2.4 MT DX;2;2022;8AJCB3DD7N3911372
9;TOYOTA;COROLLA CROSS;COROLLA CROSS SEG 2.0;1;2022;9BRK4AAG5P0057859
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.280;2;2022;953658246NR029219
9;FIAT;PULSE;PULSE DRIVE HB 1.3 AUT;9;2022;9BD363B16PYZ45608
9;CHEVROLET;TRACKER;TRACKER 1.2T;9;2022;9BGEA76C0PB124376
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJCB3DD6N3911153
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;9;2022;MALAF51CANM186807
9;FORD;TERRITORY;TERRITORY 1.5 AUT;9;2022;LJXCU2BB7NTF12229
9;FORD;NEW RANGER;RANGER DCAB 4X4 3.2 AUT;9;2022;8AFAR23W5PJ297933
9;FORD;TRANSIT VAN;TRANSIT 460E 2.2L PUMA T/M EURO V;9;2022;WF0HXXTTGNTT09228
9;FORD;TRANSIT VAN;TRANSIT 460E 2.2L PUMA T/M EURO V;9;2022;WF0HXXTTGNTT10541
9;HYUNDAI;ACCENT HCI;ACCENT HCI 1.6 AT VALUE;9;2022;MALC741CBNM334128
9;HYUNDAI;HD 35;HD35 SWB 2P 2.5;2;2022;KMFVA17RPPC360568
9;HYUNDAI;PORTER;PORTER II DCAB 2.5;2;2022;KMFZAY7KAPU968716
9;HYUNDAI;PORTER;PORTER II DCAB 2.5;2;2022;KMFZAY7KAPU968881
9;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0 MT PLUS;9;2022;KMHJB81DAPU162580
9;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0 AUT;2;2022;KMHJB81DBPU162865
9;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;9;2022;9BRK4AAG7N0055463
9;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;9;2022;9BRK4AAG3N0055394
9;HYUNDAI;STARIA FG;STARIA US4 FG 2.2 CRDI MT DOBLE PUE;9;2022;KMFYFX71AMU043928
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJCB3DD5N3911337
